"jobpost","date","Title","Company","AnnouncementCode","Term","Eligibility","Audience","StartDate","Duration","Location","JobDescription","JobRequirment","RequiredQual","Salary","ApplicationP","OpeningDate","Deadline","Notes","AboutC","Attach","Year","Month","IT"
"Smart Tech LLC
TITLE:  JavaScript/ PHP Software Developer
START DATE/ TIME:  Immediately
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  We are looking for Java Script developers to program
frontend for web application.
JOB RESPONSIBILITIES:
- Write JavaScript code and assure it works on different browsers;
- Write simple server-side PHP code if necessary;
- Work as part of a software development team;
- Read, understand and modify the existing code;
- Provide technical support and assistance, if requested.
REQUIRED QUALIFICATIONS:
- Bachelor's degree in Computer Sciences or a related field;
- Over 2 years of Java Script experience;
- Experience with building frontends with JavaScript;
- Experience in HTML, CSS and JavaScript;
- Experience in PHP and MySQL (or any other SQL server) is a plus;
- Knowledge of XMLRPC/ JSONRPC/ SOAP is a plus;
- Basic English language skills.
APPLICATION PROCEDURES:  Interested candidates should email resumes to:smart@... or call: 44 16 90.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  19 May 2006
APPLICATION DEADLINE:  18 June 2006
ABOUT COMPANY:  Smart Tech LLC is a Software development company.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 18, 2006","JavaScript/ PHP Software Developer","Smart Tech LLC","NA","NA","NA","NA","Immediately","NA","Yerevan, Armenia","We are looking for Java Script developers to program
frontend for web application.","- Write JavaScript code and assure it works on different browsers;
- Write simple server-side PHP code if necessary;
- Work as part of a software development team;
- Read, understand and modify the existing code;
- Provide technical support and assistance, if requested.","- Bachelor's degree in Computer Sciences or a related field;
- Over 2 years of Java Script experience;
- Experience with building frontends with JavaScript;
- Experience in HTML, CSS and JavaScript;
- Experience in PHP and MySQL (or any other SQL server) is a plus;
- Knowledge of XMLRPC/ JSONRPC/ SOAP is a plus;
- Basic English language skills.","NA","Interested candidates should email resumes to:smart@... or call: 44 16 90.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","19 May 2006","18 June 2006","NA","Smart Tech LLC is a Software development company.","NA","2006","5","TRUE"
"Cascade Bank  CJSC
TITLE:  Manager, Projects and Development
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  Under the direct supervision of Bank CEO, the
incumbent will be responsible for new products development and special
projects of the Bank.
JOB RESPONSIBILITIES:
- Take a lead in various projects for the Bank and manage those to
successful completion;
- Develop and promote Banks new products and services by analyzing
market, identify customer needs, design solutions, and act in the role
of technical lead for business development; 
- Act as a contact point in dealing with partner international financial
organizations;
- Assist CEO in planning activities to define and prioritize main issues
related with Bank development.
REQUIRED QUALIFICATIONS:
- University degree. MBA is a plus;
- Experience in western organizations;
- Work experience in a relevant field (senior level);
- Strong analytical and financial background; 
- Ability to work under pressure;
- Knowledge of banking activity related to Laws and Regulations of the
Central Bank of RA.
- Excellent knowledge of accounting and financial reporting;
- Advanced computer knowledge;
- Excellent both written and oral communication skills in English,
Armenian and Russian languages.
APPLICATION PROCEDURES:  To apply, email a cover letter and a CV (in
English) to: hr@.... Please clearly indicate
Internal Auditor in the subject line of your e-mail. Only short-listed
candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  19 May 2006
APPLICATION DEADLINE:  01 June 2006
ABOUT COMPANY:  Cascade Bank is a subsidiary  of Cascade Capital
Holdings CJSC, a company established by the Cafesjian Family Foundation
to foster the development of an integrated financial services group in
Armenia.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 19, 2006","Manager, Projects and Development","Cascade Bank  CJSC","NA","NA","NA","NA","NA","NA","Yerevan, Armenia","Under the direct supervision of Bank CEO, the
incumbent will be responsible for new products development and special
projects of the Bank.","- Take a lead in various projects for the Bank and manage those to
successful completion;
- Develop and promote Banks new products and services by analyzing
market, identify customer needs, design solutions, and act in the role
of technical lead for business development; 
- Act as a contact point in dealing with partner international financial
organizations;
- Assist CEO in planning activities to define and prioritize main issues
related with Bank development.","- University degree. MBA is a plus;
- Experience in western organizations;
- Work experience in a relevant field (senior level);
- Strong analytical and financial background; 
- Ability to work under pressure;
- Knowledge of banking activity related to Laws and Regulations of the
Central Bank of RA.
- Excellent knowledge of accounting and financial reporting;
- Advanced computer knowledge;
- Excellent both written and oral communication skills in English,
Armenian and Russian languages.","NA","To apply, email a cover letter and a CV (in
English) to: hr@.... Please clearly indicate
Internal Auditor in the subject line of your e-mail. Only short-listed
candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","19 May 2006","01 June 2006","NA","Cascade Bank is a subsidiary  of Cascade Capital
Holdings CJSC, a company established by the Cafesjian Family Foundation
to foster the development of an integrated financial services group in
Armenia.","NA","2006","5","FALSE"
"Armenian EyeCare Project (AECP)
TITLE:  Administrative Assistant
START DATE/ TIME:  ASAP
DURATION:  Long Term, with 3 months probation period.
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  The incumbent will work for the Outreach and Medical
Training Program and under the overall supervision of the Country
Director.
JOB RESPONSIBILITIES:
- Carry out routine processing of office papers, documents and official
correspondence, draft correspondence relating to program implementation.
Clarify, follow up and respond to requests for information when
appropriate;
- Make translation of correspondence and other documents within
reasonable limits, when necessary;
- Organize the disseminate the reports, leaflets and relevant
information to concerned parties;
- Establish and maintain an efficient filing system of all the incoming
and outgoing correspondence and documentation;
- Keep log of telephone and contact numbers, update necessary
directories, mailing lists and make telephone inquiries when requested;
- Take care of office visitors/ consultants, assist in organizing any
meetings, seminars, launches organized  by the AECP Armenia office. Make
arrangements for missions, experts, draft agendas as well as prepare
briefing kits and background materials;
- Contribute to program monitoring, evaluation and performance
assessment exercises, through conducting field visits and preparing
monitoring reports. Maintain records, documents and workplans for the
monitoring of project implementation;
- Keep inventory of office supplies, medical supplies, make
replenishment of supplies to the Mobile Eye Hospital and screening upon
request and keep records;
- Receive and make calls, receive visitors, make appointments and
arrange meetings;
- Maintain personnel files and staff attendance records;
- Undertake any other related duties assigned by the Country Director
within the framework of the office activities.
REQUIRED QUALIFICATIONS:
- Minimum Bachelor's degree;
- Minimum 3 years of relevant work experience. Work experience in
international organizations is preferred;
- Good communication skills;
- Diligence and proven planning capacity and openness to new ideas;
- Good knowledge of management and a broad knowledge of health reforms
in the country is an asset;
- Proficiency in the usage of computers and office software packages (MS
Office, Excel, Power Point, Visio, Acrobat, etc.);
- Competency in handling of web based management systems (internet/
intranet);
- Fluency in English and Armenian languages. Knowledge of Russian
language is an asset.
APPLICATION PROCEDURES:  Interested candidates should submit their CVs
and detailed letters of motivation to AECP office at: 5 Aygestan Str.,
house #7, or email those to: nuney@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  19 May 2006
APPLICATION DEADLINE:  26 May 2006
ABOUT COMPANY:  The Armenian EyeCare Project is a U.S. non-profit
organization dedicated to the elimination of preventable blindness in
Armenia (www.eyecareproject.com). The AECP was established in 1992 to
provide medical training and treatment on a semi-annual surgical mission
basis. The EyeCare Projects seven-year initiative, Bringing Sight to
Armenian Eyes, includes (1) direct patient care; (2) medical education
and training; (3) public education; (4) research; and (5) strengthening
the Armenian eye care delivery system. Since October 2004, it implements
a USAID/ AECP Primary and Ophthalmologic Health Care Alliance.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 19, 2006","Administrative Assistant","Armenian EyeCare Project (AECP)","NA","NA","NA","NA","ASAP","Long Term, with 3 months probation period.","Yerevan, Armenia","The incumbent will work for the Outreach and Medical
Training Program and under the overall supervision of the Country
Director.","- Carry out routine processing of office papers, documents and official
correspondence, draft correspondence relating to program implementation.
Clarify, follow up and respond to requests for information when
appropriate;
- Make translation of correspondence and other documents within
reasonable limits, when necessary;
- Organize the disseminate the reports, leaflets and relevant
information to concerned parties;
- Establish and maintain an efficient filing system of all the incoming
and outgoing correspondence and documentation;
- Keep log of telephone and contact numbers, update necessary
directories, mailing lists and make telephone inquiries when requested;
- Take care of office visitors/ consultants, assist in organizing any
meetings, seminars, launches organized  by the AECP Armenia office. Make
arrangements for missions, experts, draft agendas as well as prepare
briefing kits and background materials;
- Contribute to program monitoring, evaluation and performance
assessment exercises, through conducting field visits and preparing
monitoring reports. Maintain records, documents and workplans for the
monitoring of project implementation;
- Keep inventory of office supplies, medical supplies, make
replenishment of supplies to the Mobile Eye Hospital and screening upon
request and keep records;
- Receive and make calls, receive visitors, make appointments and
arrange meetings;
- Maintain personnel files and staff attendance records;
- Undertake any other related duties assigned by the Country Director
within the framework of the office activities.","- Minimum Bachelor's degree;
- Minimum 3 years of relevant work experience. Work experience in
international organizations is preferred;
- Good communication skills;
- Diligence and proven planning capacity and openness to new ideas;
- Good knowledge of management and a broad knowledge of health reforms
in the country is an asset;
- Proficiency in the usage of computers and office software packages (MS
Office, Excel, Power Point, Visio, Acrobat, etc.);
- Competency in handling of web based management systems (internet/
intranet);
- Fluency in English and Armenian languages. Knowledge of Russian
language is an asset.","NA","Interested candidates should submit their CVs
and detailed letters of motivation to AECP office at: 5 Aygestan Str.,
house #7, or email those to: nuney@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","19 May 2006","26 May 2006","NA","The Armenian EyeCare Project is a U.S. non-profit
organization dedicated to the elimination of preventable blindness in
Armenia (www.eyecareproject.com). The AECP was established in 1992 to
provide medical training and treatment on a semi-annual surgical mission
basis. The EyeCare Projects seven-year initiative, Bringing Sight to
Armenian Eyes, includes (1) direct patient care; (2) medical education
and training; (3) public education; (4) research; and (5) strengthening
the Armenian eye care delivery system. Since October 2004, it implements
a USAID/ AECP Primary and Ophthalmologic Health Care Alliance.","NA","2006","5","FALSE"
"Yerevan Djur CJSC
TITLE:  Director for Human Resources and Administrative & Legal Affairs
TERM:  Full time
START DATE/ TIME:  Immediately
DURATION:  Long term
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  Yerevan Djur"" CJSC is looking for a candidate with
solid work experience to fulfill the position of Director for Human
Resources and Administrative & Legal Affaires, who will report directly
to the General Manager.
JOB RESPONSIBILITIES:
- Make a report to the General Manager regularly,
- Comply with company policies and procedures and maintain privacy and
confidentiality of information;
- Perform other related duties required by the General Manager.
REQUIRED QUALIFICATIONS:
- University degree in Law;
- Professional experience in the field of Administrative Affairs is
desired;
- 5 years of work experience in a similar position;
- Professional experience in the EU countries or USA will be strongly
appreciated;
- Excellent knowledge of Armenian and English languages. Knowledge of
French is a plus.
APPLICATION PROCEDURES:  Interested candidates are kindly asked to email
their resume with a recent photo and a cover letter to:veolia_repoffice@.... 
Please, mention the position you are applying for in the subject line of
your email.
Only short listed candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  19 May 2006
APPLICATION DEADLINE:  27 May 2006
ABOUT COMPANY:  ""Yerevan Djur"" CJSC, founded by Veolia Water Company,
will be operating in Water and Wastewater system in Yerevan.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 19, 2006","Director for Human Resources and Administrative & Legal Affairs","Yerevan Djur CJSC","NA","Full time","NA","NA","Immediately","Long term","Yerevan, Armenia","Yerevan Djur"" CJSC is looking for a candidate with
solid work experience to fulfill the position of Director for Human
Resources and Administrative & Legal Affaires, who will report directly
to the General Manager.","- Make a report to the General Manager regularly,
- Comply with company policies and procedures and maintain privacy and
confidentiality of information;
- Perform other related duties required by the General Manager.","- University degree in Law;
- Professional experience in the field of Administrative Affairs is
desired;
- 5 years of work experience in a similar position;
- Professional experience in the EU countries or USA will be strongly
appreciated;
- Excellent knowledge of Armenian and English languages. Knowledge of
French is a plus.","NA","Interested candidates are kindly asked to email
their resume with a recent photo and a cover letter to:veolia_repoffice@.... 
Please, mention the position you are applying for in the subject line of
your email.
Only short listed candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","19 May 2006","27 May 2006","NA","""Yerevan Djur"" CJSC, founded by Veolia Water Company,
will be operating in Water and Wastewater system in Yerevan.","NA","2006","5","FALSE"
"Boomerang Software LLC
TITLE:  Programmer
TERM:  Full time
START DATE/ TIME:  ASAP
DURATION:  Long term
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  Boomerang Software LLC is currently seeking for a
candidate to fulfill the position of Programmer.
REQUIRED QUALIFICATIONS:
- Proficiency in C++ and/ or excellent knowledge of MS SQL;
- Minimum 2 years of relevant work experience.
- Experience with Windows Mobile CE, Symbian OS or Palm OS.
REMUNERATION/ SALARY:  Depends on education, experience and
capabilities, and will be discussed on a case-by-case basis.
APPLICATION PROCEDURES:  Interested candidates should email their
resumes to: office@... or deliver hard copies to: 6/1 Abelyan
Str., 5th floor, Yerevan, RA. Please mention in the subject line the
position you are applying for. Only short-listed candidates will be
invited for interview.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  19 May 2006
APPLICATION DEADLINE:  18 June 2006
ABOUT COMPANY:  Boomerang Software LLC is the Yerevan office of
Boomerang Software, Inc., headquartered in Boston, Massachusetts, USA.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 19, 2006","Programmer","Boomerang Software LLC","NA","Full time","NA","NA","ASAP","Long term","Yerevan, Armenia","Boomerang Software LLC is currently seeking for a
candidate to fulfill the position of Programmer.","NA","- Proficiency in C++ and/ or excellent knowledge of MS SQL;
- Minimum 2 years of relevant work experience.
- Experience with Windows Mobile CE, Symbian OS or Palm OS.","Depends on education, experience and
capabilities, and will be discussed on a case-by-case basis.","Interested candidates should email their
resumes to: office@... or deliver hard copies to: 6/1 Abelyan
Str., 5th floor, Yerevan, RA. Please mention in the subject line the
position you are applying for. Only short-listed candidates will be
invited for interview.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","19 May 2006","18 June 2006","NA","Boomerang Software LLC is the Yerevan office of
Boomerang Software, Inc., headquartered in Boston, Massachusetts, USA.","NA","2006","5","TRUE"
"APG Enterprises Ltd, Armenia
TITLE:  Graphics Designer
OPEN TO/ ELIGIBILITY CRITERIA:  Only highly qualified specialists.
START DATE/ TIME:  Immediately
DURATION:  Long term
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  We are looking for a highly qualified person with deep
knowledge and practical experience in Web Design and Publishing. The
selected candidate will be involved in companys graphics designers
team.
JOB RESPONSIBILITIES:
- Make design of GIF/ Flash Banners;
- Design and prepare publishing materials;
- Work as part of a graphics designers team;
- Communicate with management and team members from different countries.
REQUIRED QUALIFICATIONS:
- Excellent knowledge of Adobe Photoshop, Adobe Illustrator and
Macromedia Flash; 
- Knowledge of 3D Studio Max, Maya, Adobe After Effects and GIF animator
is preferred;
- Excellent communication skills;
- Good English language skills;
- Work experience in a relevant field;
- TV commercials production experience will be a plus.
REMUNERATION/ SALARY:  Attractive. Based on experience. Plus free lunch
and medical insurance.
APPLICATION PROCEDURES:  Please email your detailed CV and Portfolio to:vardgesp@.... Only short-listed candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  11 May 2006
APPLICATION DEADLINE:  10 June 2006
ABOUT COMPANY:  APG Enterprises is a Canadian IT company.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 19, 2006","Graphics Designer","APG Enterprises Ltd, Armenia","NA","NA","Only highly qualified specialists.","NA","Immediately","Long term","Yerevan, Armenia","We are looking for a highly qualified person with deep
knowledge and practical experience in Web Design and Publishing. The
selected candidate will be involved in companys graphics designers
team.","- Make design of GIF/ Flash Banners;
- Design and prepare publishing materials;
- Work as part of a graphics designers team;
- Communicate with management and team members from different countries.","- Excellent knowledge of Adobe Photoshop, Adobe Illustrator and
Macromedia Flash; 
- Knowledge of 3D Studio Max, Maya, Adobe After Effects and GIF animator
is preferred;
- Excellent communication skills;
- Good English language skills;
- Work experience in a relevant field;
- TV commercials production experience will be a plus.","Attractive. Based on experience. Plus free lunch
and medical insurance.","Please email your detailed CV and Portfolio to:vardgesp@.... Only short-listed candidates will be contacted.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","11 May 2006","10 June 2006","NA","APG Enterprises is a Canadian IT company.","NA","2006","5","TRUE"
"Pixel LTD
TITLE:  VoIp Technologies Specialist
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  Pixel LTD is looking for a VoIp Technologies
Specialist to work for its Javaxq internet company.
REQUIRED QUALIFICATIONS:
- Be an expert in VoIp technologies;
- Minimum 8 years of work experience in a relevant field;
- Technical maintenance of Cisco, ATA and D-Link;
- Ability to work under pressure;
- Knowledge of SQL Server, Access, computer hardware and software;
- Good knowledge of English language;
- Good team worker.
APPLICATION PROCEDURES:  To apply, email your CV to:javaxq_tel@..., or call: (091) 37 89 05.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  22 May 2006
APPLICATION DEADLINE:  20 June 2006
ABOUT COMPANY:  Pixel LTD is an IP Telephony company.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 22, 2006","VoIp Technologies Specialist","Pixel LTD","NA","NA","NA","NA","NA","NA","Yerevan, Armenia","Pixel LTD is looking for a VoIp Technologies
Specialist to work for its Javaxq internet company.","NA","- Be an expert in VoIp technologies;
- Minimum 8 years of work experience in a relevant field;
- Technical maintenance of Cisco, ATA and D-Link;
- Ability to work under pressure;
- Knowledge of SQL Server, Access, computer hardware and software;
- Good knowledge of English language;
- Good team worker.","NA","To apply, email your CV to:javaxq_tel@..., or call: (091) 37 89 05.
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","22 May 2006","20 June 2006","NA","Pixel LTD is an IP Telephony company.","NA","2006","5","TRUE"
"KPMG Armenia CJSC
TITLE:  Audit Assistant
DURATION:  Long term
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:
- Document audit tests in accordance with KPMG Audit Manual;
- Perform audit of relatively less complex/ small sections;
- Understand and comply with the companys internal procedures, ethics
and independence requirements;
- Study on ACCA program to successfully pass ACCA exams.
REQUIRED QUALIFICATIONS:
- University degree with honor. MBA is desirable;
- Good knowledge of English, Armenian and Russian languages (written and
oral);
- High motivation for work and aspiration for improvement of
professional qualifications through ACCA;
- Ability to work under high pressure;
- Background in Accounting/ Finance/ Economics; 
- Availabile to travel within Armenia and the CIS;
- Good knowledge of computer software (Microsoft Office).
APPLICATION PROCEDURES:  Please submit your CV and photo (3x4) to: KPMG
Armenia,
8 Hanrapetutian Street, 375010, Yerevan. 
Tel/ Fax: 56 67 62. Email: general@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  22 May 2006
APPLICATION DEADLINE:  02 June 2006
ABOUT COMPANY:  KPMG Armenia CJSC is an auditing and consulting company.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 22, 2006","Audit Assistant","KPMG Armenia CJSC","NA","NA","NA","NA","NA","Long term","Yerevan, Armenia","- Document audit tests in accordance with KPMG Audit Manual;
- Perform audit of relatively less complex/ small sections;
- Understand and comply with the companys internal procedures, ethics
and independence requirements;
- Study on ACCA program to successfully pass ACCA exams.","NA","- University degree with honor. MBA is desirable;
- Good knowledge of English, Armenian and Russian languages (written and
oral);
- High motivation for work and aspiration for improvement of
professional qualifications through ACCA;
- Ability to work under high pressure;
- Background in Accounting/ Finance/ Economics; 
- Availabile to travel within Armenia and the CIS;
- Good knowledge of computer software (Microsoft Office).","NA","Please submit your CV and photo (3x4) to: KPMG
Armenia,
8 Hanrapetutian Street, 375010, Yerevan. 
Tel/ Fax: 56 67 62. Email: general@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","22 May 2006","02 June 2006","NA","KPMG Armenia CJSC is an auditing and consulting company.","NA","2006","5","FALSE"
"KPMG Armenia CJSC
TITLE:  Senior Auditor
DURATION:  Long term
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  N/A
JOB RESPONSIBILITIES:
- Be in charge of audit works;
- Be responsible for conducting and reviewing audit works;
- Understand and comply with the companys internal procedures, ethics
and independence requirements;
- Study on ACCA program to successfully pass ACCA exams.
REQUIRED QUALIFICATIONS:
- 3-5 years of work experience as an Auditor/ Accountant;
- Good knowledge of English, Armenian and Russian languages (written and
oral);
- High motivation for work and aspiration for improvement of
professional qualifications through ACCA;
- Readiness to work under pressure;
- Excellent organizational and analytical skills;
- Background in Accounting/ Finance/ Economics. ACCA/ CPA is preferred;
- Availabile to travel within Armenia and the CIS;
- Good knowledge of computer software (Microsoft Office).
REMUNERATION/ SALARY:  Highly competitive.
APPLICATION PROCEDURES:  Please submit your CV and photo (3x4) to: KPMG
Armenia,
8 Hanrapetutian Street, 375010, Yerevan. 
Tel/ Fax: 56 67 62. Email: general@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  22 May 2006
APPLICATION DEADLINE:  02 June 2006
ABOUT COMPANY:  KPMG Armenia CJSC is an auditing and consulting company.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 22, 2006","Senior Auditor","KPMG Armenia CJSC","NA","NA","NA","NA","NA","Long term","Yerevan, Armenia","N/A","- Be in charge of audit works;
- Be responsible for conducting and reviewing audit works;
- Understand and comply with the companys internal procedures, ethics
and independence requirements;
- Study on ACCA program to successfully pass ACCA exams.","- 3-5 years of work experience as an Auditor/ Accountant;
- Good knowledge of English, Armenian and Russian languages (written and
oral);
- High motivation for work and aspiration for improvement of
professional qualifications through ACCA;
- Readiness to work under pressure;
- Excellent organizational and analytical skills;
- Background in Accounting/ Finance/ Economics. ACCA/ CPA is preferred;
- Availabile to travel within Armenia and the CIS;
- Good knowledge of computer software (Microsoft Office).","Highly competitive.","Please submit your CV and photo (3x4) to: KPMG
Armenia,
8 Hanrapetutian Street, 375010, Yerevan. 
Tel/ Fax: 56 67 62. Email: general@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","22 May 2006","02 June 2006","NA","KPMG Armenia CJSC is an auditing and consulting company.","NA","2006","5","FALSE"
"ABC Pharmaceuticals
TITLE:  Medical Representative
LOCATION:  Yerevan, Armenia
JOB DESCRIPTION:  ABC Pharmaceuticals is looking for a qualified Medical
Doctor to work as its Medical Representative in Armenia.
JOB RESPONSIBILITIES:
- Make visits to doctors in hospitals and clinics on daily basis;
- Promote the company's drugs in Armenia;
- Organize local medical meetings and marketing actions by Managers
instructions.
REQUIRED QUALIFICATIONS:
- University degree in Health Care;
- Work experience in Health Care related position is desirable;
- Knowledge of Armenian, Russian and English languages; 
- Some knowledge of marketing is desirable.
REMUNERATION/ SALARY:  Salary will be commensurate with the applicants
experience and background.
APPLICATION PROCEDURES:  To apply, please email your CV (in English or
in Russian) with color photo and copy of diploma to:t.jojua@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.
OPENING DATE:  22 May 2006
APPLICATION DEADLINE:  07 June 2006
ABOUT COMPANY:  ABC Pharmaceuticals LTD is a company involved in
marketing activity and distribution of prescription drugs and consumer
medicine. The Head Office is located in Tbilisi, Georgia.
For more information visit: www.abc-pharm.com.
----------------------------------
To place a free posting for job or other career-related opportunities
available in your organization, just go to the www.careercenter.am
website and follow the ""Post an Announcement"" link.","May 22, 2006","Medical Representative","ABC Pharmaceuticals","NA","NA","NA","NA","NA","NA","Yerevan, Armenia","ABC Pharmaceuticals is looking for a qualified Medical
Doctor to work as its Medical Representative in Armenia.","- Make visits to doctors in hospitals and clinics on daily basis;
- Promote the company's drugs in Armenia;
- Organize local medical meetings and marketing actions by Managers
instructions.","- University degree in Health Care;
- Work experience in Health Care related position is desirable;
- Knowledge of Armenian, Russian and English languages; 
- Some knowledge of marketing is desirable.","Salary will be commensurate with the applicants
experience and background.","To apply, please email your CV (in English or
in Russian) with color photo and copy of diploma to:t.jojua@....
Please clearly mention in your application letter that you learned of
this job opportunity through Career Center and mention the URL of its
website - www.careercenter.am, Thanks.","22 May 2006","07 June 2006","NA","ABC Pharmaceuticals LTD is a company involved in
marketing activity and distribution of prescription drugs and consumer
medicine. The Head Office is located in Tbilisi, Georgia.
For more information visit: www.abc-pharm.com.","NA","2006","5","FALSE"
